825	826	0.52
826	828	0.45
569	568	0.62
568	559	0.9
559	558	0.5
558	557	0.42
557	556	1
556	555	0.38
555	554	0.36
554	553	0.93
553	552	1.09
552	551	2.12
551	550	0.45
550	549	0.55
549	527	0.74
527	519	0.22
519	518	0.38
518	517	0.79
517	516	0.25
516	608	0.18
608	607	0.22
607	606	0.37
606	607	0.37
607	608	0.22
608	516	0.18
516	517	0.25
517	518	0.79
518	519	0.38
519	527	0.22
527	549	0.74
549	550	0.55
550	551	0.45
551	552	2.12
552	553	1.09
553	554	0.93
554	555	0.36
555	556	0.38
556	557	1
557	558	0.42
558	559	0.5
559	568	0.9
568	569	0.62
569	570	1.27
570	573	0.85
573	556	0.87
555	574	0.49
574	577	1.62
577	576	0.72
576	552	1.05
552	576	1.05
576	577	0.72
577	574	1.62
574	555	0.49
556	573	0.87
573	570	0.85
570	569	1.27
307	306	0.38
306	305	0.4
305	304	0.3
304	412	0.38
412	411	0.1
411	410	0.1
410	1034	0.15
1034	1035	0.09
1035	1036	0.22
1036	1037	0.18
1037	1038	0.17
1038	1028	0.12
1028	1027	0.08
1027	1026	0.09
1026	1025	0.24
1042	1041	0.12
1041	1040	0.07
1040	1039	0.07
1039	1038	0.17
1038	1037	0.17
1037	1036	0.18
1036	1035	0.22
1035	1034	0.09
1034	410	0.15
410	411	0.1
411	412	0.1
412	304	0.38
304	305	0.3
305	306	0.4
306	307	0.38
527	526	0.43
526	525	0.83
525	524	0.77
524	523	0.2
523	510	0.26
510	504	0.86
504	503	0.51
503	502	0.54
502	423	0.53
423	422	0.41
422	419	0.19
419	418	0.12
418	890	0.15
890	891	0.16
891	892	0.21
892	893	0.11
893	894	0.25
894	895	0.16
895	900	0.12
900	901	0.12
901	917	0.1
917	931	0.1
1042	1043	0.18
1043	1044	0.1
1044	1045	0.16
1045	1046	0.07
1046	1047	0.09
1047	1050	0.07
1050	1051	0.11
1051	1052	0.12
1052	1053	0.24
1053	1054	0.18
1054	783	0.07
783	782	0.12
782	781	0.35
781	784	0.47
784	811	0.29
811	813	0.25
813	826	0.44
826	829	0.53
829	850	0.76
850	849	0.41
849	847	0.61
847	846	0.82
846	845	0.96
845	857	1.07
857	845	1.07
845	846	0.96
846	847	0.82
847	849	0.61
849	850	0.41
850	829	0.76
829	826	0.53
826	813	0.44
813	811	0.25
811	784	0.29
784	781	0.47
781	782	0.35
782	783	0.12
783	1054	0.07
1054	1053	0.18
1053	1052	0.24
1052	1051	0.12
1051	1050	0.11
1050	1047	0.07
1047	1046	0.09
1046	1045	0.07
1045	1044	0.16
1044	1043	0.1
1043	1042	0.18
1025	1021	0.1
1021	1005	0.1
1005	981	0.1
981	966	0.11
966	948	0.1
948	937	0.1
937	931	0.1
931	917	0.1
917	901	0.1
901	900	0.12
900	895	0.12
895	894	0.16
894	893	0.25
893	892	0.11
892	891	0.21
891	890	0.16
890	418	0.15
418	419	0.12
419	422	0.19
422	423	0.41
423	502	0.53
502	503	0.54
503	504	0.51
504	510	0.86
510	523	0.26
523	524	0.2
524	525	0.77
525	526	0.83
526	527	0.43
850	851	0.65
851	853	0.41
853	878	0.55
878	853	0.55
853	851	0.41
851	850	0.65
520	521	0.67
521	522	0.97
522	511	0.75
511	509	0.17
509	505	0.54
505	421	0.8
421	422	0.43
422	417	0.31
417	415	0.27
415	413	0.37
413	411	0.27
1038	1039	0.17
1039	1026	0.12
1026	1020	0.1
1020	1019	0.05
1019	1006	0.05
1006	1005	0.19
410	413	0.28
413	414	0.18
414	416	0.31
416	419	0.42
419	420	0.45
420	421	0.18
421	505	0.8
505	509	0.54
509	511	0.17
511	522	0.75
522	521	0.97
521	520	0.67
617	648	0.93
648	649	0.76
649	651	0.79
651	650	0.81
650	647	1.21
647	641	1.01
641	638	0.72
638	637	0.38
637	638	0.38
638	641	0.72
641	647	1.01
647	648	0.93
648	617	0.93
366	365	0.32
365	361	1.34
361	360	0.21
360	359	0.6
359	360	0.6
360	361	0.21
361	342	0.23
342	338	0.67
338	339	0.4
339	347	2.45
347	453	0.45
453	454	0.63
454	455	0.37
455	481	1.27
481	480	0.75
480	457	0.78
457	462	0.72
462	465	0.93
465	466	0.86
466	465	0.86
465	462	0.93
462	457	0.72
457	480	0.78
480	481	0.75
481	455	1.27
455	454	0.37
454	453	0.63
453	347	0.45
347	339	2.45
339	338	0.4
338	342	0.67
342	361	0.23
361	365	1.34
365	366	0.32
183	182	0.69
182	181	1.02
181	180	0.39
180	179	0.49
179	178	0.29
178	177	0.57
177	176	0.37
176	175	0.63
175	174	0.45
174	173	0.77
173	172	0.26
172	171	0.37
171	170	0.25
170	169	0.23
169	168	0.4
168	167	0.08
167	166	0.23
166	165	0.2
165	1055	0.37
1055	1059	0.75
1059	1051	0.24
901	898	0.36
898	899	0.08
899	887	0.33
887	598	0.15
598	599	0.21
599	600	0.36
600	601	0.42
601	602	0.58
602	603	0.37
603	604	0.25
604	605	0.24
605	606	0.14
607	670	0.37
670	607	0.37
606	605	0.14
605	604	0.24
604	603	0.25
603	602	0.37
602	601	0.58
601	600	0.42
600	599	0.36
599	598	0.21
598	887	0.15
887	899	0.33
899	898	0.08
898	901	0.36
1051	1059	0.24
1059	1055	0.75
1055	165	0.37
165	166	0.2
166	167	0.23
167	168	0.08
168	169	0.4
169	170	0.23
170	171	0.25
171	172	0.37
172	173	0.26
173	174	0.77
174	175	0.45
175	176	0.63
176	177	0.37
177	178	0.57
178	179	0.29
179	180	0.49
180	181	0.39
181	182	1.02
182	183	0.69
187	188	0.67
188	181	0.81
181	188	0.81
188	187	0.67
343	342	0.57
338	337	0.53
337	336	0.67
336	332	0.59
332	331	0.72
331	330	0.53
330	328	0.34
328	327	0.41
327	308	0.52
308	305	0.26
917	916	0.27
916	902	0.12
902	903	0.19
903	904	0.24
904	886	0.1
886	696	0.24
696	695	0.17
695	691	0.33
691	690	0.39
690	686	0.56
686	683	0.36
683	680	0.24
680	676	0.37
676	675	0.52
675	674	0.16
674	664	0.17
664	663	0.16
663	662	0.54
662	663	0.54
663	664	0.16
664	674	0.17
674	675	0.16
675	676	0.52
676	680	0.37
680	683	0.24
683	686	0.36
686	690	0.56
690	691	0.39
691	695	0.33
695	696	0.17
696	886	0.24
886	904	0.1
904	903	0.24
903	898	0.38
305	308	0.26
308	327	0.52
327	328	0.41
328	330	0.34
330	331	0.53
331	332	0.72
332	336	0.59
336	337	0.67
337	338	0.53
342	343	0.57
346	345	0.81
345	344	1.05
344	343	0.47
343	344	0.47
344	345	1.05
345	346	0.81
351	350	0.49
350	349	2.01
349	348	0.28
348	344	0.43
344	348	0.43
348	349	0.28
349	350	2.01
350	351	0.49
855	856	0.82
857	858	1.07
858	842	0.74
842	841	0.91
841	842	0.91
842	858	0.74
858	857	1.07
856	855	0.82
628	629	0.24
629	631	0.39
631	560	1.1
560	561	0.64
561	559	0.81
554	575	0.44
575	576	0.86
576	581	2.12
581	582	0.24
582	533	1.48
533	532	0.44
532	531	0.73
531	530	0.76
530	529	0.1
529	528	0.21
528	500	1.17
500	499	0.34
499	498	0.34
498	437	0.53
437	436	0.46
436	423	0.82
423	415	0.89
415	414	0.23
414	973	0.12
973	1012	0.35
1012	1011	0.17
1011	1010	0.12
1010	1009	0.06
1009	1008	0.17
1008	1007	0.07
1007	1006	0.1
1005	1004	0.15
982	981	0.17
981	980	0.18
980	979	0.09
979	978	0.07
978	977	0.17
977	976	0.12
976	975	0.06
975	974	0.22
974	973	0.31
973	414	0.12
414	415	0.23
415	423	0.89
423	436	0.82
436	437	0.46
437	498	0.53
498	499	0.34
499	500	0.34
500	528	1.17
528	529	0.21
529	530	0.1
530	531	0.76
531	532	0.73
532	533	0.44
533	582	1.48
582	581	0.24
581	576	2.12
576	575	0.86
575	554	0.44
559	561	0.81
561	560	0.64
560	631	1.1
631	629	0.39
629	628	0.24
721	722	0.63
722	723	0.4
723	718	0.55
718	717	0.61
717	715	0.51
715	704	0.38
704	675	0.4
675	673	0.41
673	672	0.2
672	671	0.22
671	678	0.34
678	606	0.74
527	533	0.77
533	527	0.77
606	678	0.74
678	671	0.34
671	672	0.22
672	673	0.2
673	675	0.41
675	704	0.4
704	715	0.38
715	717	0.51
717	718	0.61
718	723	0.55
723	722	0.4
722	721	0.63
229	232	1.51
232	237	0.55
237	241	1.46
241	219	0.64
219	221	0.27
221	202	0.53
202	203	0.08
203	204	0.08
204	205	0.26
205	1056	0.14
1056	1057	0.25
1057	1058	0.64
1058	1053	0.67
1053	993	0.13
993	992	0.1
992	991	0.21
991	990	0.13
990	989	0.19
989	988	0.16
988	987	0.12
987	986	0.1
986	985	0.09
985	984	0.09
984	983	0.1
983	982	0.06
975	970	0.1
970	944	0.09
944	941	0.11
941	940	0.19
940	945	0.1
945	969	0.1
969	977	0.11
977	1009	0.09
1004	1002	0.13
1002	1001	0.17
1001	1000	0.05
1000	999	0.04
999	998	0.12
998	997	0.15
997	996	0.09
996	995	0.11
995	994	0.12
994	993	0.21
993	1053	0.13
1053	1058	0.67
1058	1057	0.64
1057	1056	0.25
1056	205	0.14
205	204	0.26
204	203	0.08
203	202	0.08
202	221	0.53
221	219	0.27
219	241	0.64
241	237	1.46
237	232	0.55
232	229	1.51
537	536	0.54
536	535	0.44
535	534	0.38
534	533	0.39
533	534	0.39
534	535	0.38
535	536	0.44
536	537	0.54
459	465	1.76
465	469	1.04
469	462	0.64
457	456	0.87
456	455	0.93
454	452	0.75
452	451	1.04
451	445	0.72
445	444	0.22
444	443	0.33
443	442	0.22
442	441	0.51
441	440	0.5
440	438	0.31
438	437	0.81
1008	978	0.1
978	968	0.09
968	967	0.17
967	966	0.16
966	965	0.2
949	948	0.21
948	947	0.14
947	946	0.17
946	945	0.17
437	438	0.81
438	440	0.31
440	441	0.5
441	442	0.51
442	443	0.22
443	444	0.33
444	445	0.22
445	451	0.72
451	452	1.04
452	454	0.75
455	456	0.93
456	457	0.87
462	469	0.64
469	465	1.04
465	459	1.76
179	191	1.13
191	210	0.85
210	209	0.6
209	208	0.23
208	207	0.33
207	206	0.82
206	207	0.82
207	208	0.33
208	190	1.34
190	208	1.34
208	209	0.23
209	210	0.6
210	191	0.85
191	179	1.13
247	288	0.88
288	289	0.55
289	320	0.46
322	381	0.64
381	387	1.14
387	390	1.22
390	401	0.9
401	367	1.51
367	360	1.31
360	343	0.49
343	347	1.89
454	458	1.68
458	454	1.68
347	343	1.89
343	360	0.49
360	367	1.31
367	401	1.51
401	390	0.9
390	387	1.22
387	381	1.14
381	322	0.64
320	289	0.46
289	288	0.55
288	247	0.88
855	854	0.49
854	853	0.54
878	876	0.42
876	875	0.4
875	874	0.81
874	873	1.43
873	872	0.84
872	873	0.84
873	874	1.43
874	875	0.81
875	876	0.4
876	878	0.42
853	854	0.54
854	855	0.49
609	667	0.58
667	666	0.42
666	660	0.35
660	661	0.35
661	662	0.41
663	707	0.4
707	710	0.38
710	711	0.16
711	714	0.18
714	719	1.14
719	722	0.53
722	750	0.98
750	749	0.47
749	746	0.44
746	744	1.32
744	743	0.65
741	740	0.21
740	739	0.58
739	738	0.42
738	737	0.53
737	991	0.19
991	994	0.1
994	1052	0.12
1050	996	0.11
994	991	0.1
991	737	0.19
737	738	0.53
738	739	0.42
739	740	0.58
740	741	0.21
743	744	0.65
744	746	1.32
746	749	0.44
749	750	0.47
750	722	0.98
722	719	0.53
719	711	1.13
711	710	0.16
710	707	0.38
707	663	0.4
662	661	0.41
661	660	0.35
660	666	0.35
666	667	0.42
667	609	0.58
383	380	1.02
380	324	1.25
324	325	0.49
325	409	1.01
409	317	0.27
317	316	0.64
316	315	0.1
315	312	0.22
312	309	0.45
309	302	0.44
302	304	0.37
304	303	0.3
303	310	0.66
310	311	0.24
311	316	0.22
316	317	0.64
317	409	0.27
409	325	1.01
325	324	0.49
324	380	1.25
380	383	1.02
548	518	0.5
517	515	0.48
515	514	0.81
514	513	1.15
513	512	0.18
512	507	0.18
507	506	0.43
506	593	0.31
593	592	0.23
592	596	0.61
596	888	0.37
888	889	0.09
889	893	0.31
893	923	0.16
923	922	0.21
922	921	0.08
921	920	0.14
920	919	0.06
919	918	0.11
918	930	0.09
930	938	0.1
938	947	0.1
947	967	0.1
967	980	0.1
980	1006	0.1
1006	1019	0.05
1019	1020	0.05
1020	1026	0.1
1022	1002	0.12
1002	984	0.08
984	963	0.17
963	953	0.17
953	952	0.16
952	933	0.08
933	909	0.07
909	910	0.17
910	911	0.09
911	912	0.12
912	913	0.2
913	738	0.45
738	778	0.33
778	777	0.24
777	774	0.59
774	773	0.36
809	816	0.37
816	824	0.44
824	832	0.52
832	847	0.76
847	848	0.46
848	855	0.6
855	848	0.6
848	847	0.46
847	832	0.76
832	824	0.52
824	816	0.44
816	809	0.37
773	774	0.36
774	777	0.59
777	778	0.24
778	738	0.33
738	913	0.45
913	912	0.2
912	911	0.12
911	910	0.09
910	954	0.16
954	955	0.16
955	962	0.17
962	986	0.16
986	1001	0.08
1001	1024	0.11
1024	1022	0.2
1022	1021	0.13
1021	1020	0.22
1006	980	0.1
980	967	0.1
967	947	0.1
947	938	0.1
938	930	0.1
930	918	0.09
918	919	0.11
919	920	0.06
920	895	0.09
893	889	0.31
889	888	0.09
888	596	0.37
596	597	0.24
597	593	0.61
593	506	0.31
506	507	0.43
507	512	0.18
512	513	0.18
513	514	1.15
514	515	0.81
515	517	0.48
518	548	0.5
440	439	0.22
439	499	0.51
499	501	0.38
501	504	0.37
504	509	0.3
509	508	0.24
508	507	0.33
507	508	0.33
508	509	0.24
509	504	0.3
504	501	0.37
501	499	0.38
499	439	0.51
439	440	0.22
841	840	1.43
840	845	1.06
845	836	0.77
836	822	0.32
822	820	0.21
820	819	0.44
819	806	0.37
806	790	0.18
790	765	0.41
765	766	0.21
766	767	0.28
743	736	0.51
736	729	0.42
729	730	0.28
730	731	0.22
731	732	0.3
732	883	0.23
883	884	0.23
884	908	0.5
908	914	0.06
914	934	0.11
934	951	0.09
951	950	0.03
950	949	0.29
949	965	0.1
965	982	0.1
982	1003	0.04
1003	1004	0.05
1004	1022	0.11
965	964	0.19
964	963	0.1
909	881	0.5
881	882	0.1
882	732	0.17
732	731	0.3
731	730	0.22
730	729	0.28
729	736	0.42
736	743	0.51
767	766	0.28
766	765	0.21
765	790	0.41
790	806	0.18
806	819	0.37
819	820	0.44
820	822	0.21
822	836	0.32
836	845	0.77
845	840	1.06
840	841	1.43
430	431	0.74
431	425	0.93
425	435	1.11
435	441	0.9
441	435	0.9
435	425	1.11
425	431	0.93
431	430	0.74
837	804	0.99
804	819	0.38
819	818	0.68
818	817	0.59
817	816	0.61
816	815	0.2
815	814	0.4
814	813	0.53
902	905	0.2
905	906	0.15
906	907	0.35
907	885	0.1
885	697	0.24
697	698	0.17
698	689	0.34
689	688	0.71
688	687	0.24
687	682	0.36
682	681	0.24
681	703	0.37
703	704	0.53
704	705	0.15
705	713	0.2
713	714	0.19
714	711	0.18
710	709	1.02
709	710	1.02
711	712	0.18
712	706	0.2
706	705	0.18
705	704	0.15
704	703	0.53
703	681	0.37
681	682	0.24
682	687	0.36
687	688	0.24
688	689	0.71
689	698	0.34
698	697	0.17
697	885	0.24
885	907	0.1
907	906	0.35
906	915	0.11
915	932	0.29
813	814	0.53
814	815	0.4
815	816	0.2
816	817	0.61
817	818	0.59
818	819	0.68
819	804	0.38
804	837	0.99
628	632	1.1
632	638	1.4
638	639	0.44
639	640	0.75
640	648	0.84
651	653	0.57
653	656	1.17
656	658	0.53
658	659	0.84
659	667	0.35
667	669	0.51
669	670	0.36
1050	1049	0.19
1049	1048	0.19
1048	1046	0.16
670	669	0.36
669	667	0.51
667	659	0.35
659	658	0.84
658	656	0.53
656	653	1.17
653	651	0.57
651	649	0.79
649	648	0.76
648	640	0.84
640	639	0.75
639	638	0.44
638	632	1.4
632	628	1.1
178	192	0.82
192	212	1.14
212	193	0.99
193	177	0.84
174	195	1.05
195	215	0.72
215	216	0.22
216	231	0.56
231	232	0.65
232	233	0.53
233	239	0.56
239	245	0.77
245	246	0.21
246	247	0.26
247	248	0.73
248	252	1.3
252	279	1.15
279	275	1.63
275	262	0.19
262	263	0.7
263	266	0.7
266	263	0.7
263	262	0.7
262	275	0.19
275	279	1.63
279	252	1.15
252	248	1.3
248	247	0.73
247	246	0.26
246	245	0.21
245	239	0.77
239	233	0.56
233	232	0.53
232	231	0.65
231	216	0.56
216	215	0.22
215	195	0.72
195	174	1.05
177	193	0.84
193	212	0.99
212	192	1.14
192	178	0.82
729	728	0.5
728	727	0.22
727	726	0.3
726	725	0.42
725	724	0.72
724	745	0.35
745	746	0.21
723	724	0.43
724	725	0.72
725	726	0.42
726	727	0.3
727	728	0.22
728	729	0.5
725	718	0.86
718	719	0.33
796	795	0.82
795	793	0.65
793	792	0.53
792	791	0.63
791	790	0.63
765	769	0.83
769	770	0.22
770	773	0.61
775	776	0.39
776	779	0.32
779	781	0.42
423	424	0.86
424	425	0.32
425	426	0.21
426	427	0.24
427	428	0.25
428	429	0.33
429	334	0.44
334	335	0.54
335	339	1.29
339	342	0.57
359	358	0.48
358	359	0.48
342	339	0.57
339	335	1.29
335	334	0.54
334	429	0.44
429	428	0.33
428	427	0.25
427	426	0.24
426	425	0.21
425	424	0.32
424	423	0.86
894	922	0.09
1026	1039	0.12
1039	1040	0.07
1040	1041	0.07
781	779	0.42
779	776	0.32
776	775	0.39
773	770	0.61
770	769	0.22
769	765	0.83
790	791	0.63
791	792	0.63
792	793	0.53
793	795	0.65
795	796	0.82
335	336	0.67
336	363	0.65
363	378	1.35
378	377	0.5
377	380	0.6
380	388	0.57
388	390	1.21
390	388	1.21
388	380	0.57
380	377	0.6
377	378	0.5
378	363	1.35
363	336	0.65
336	335	0.67
448	449	0.63
449	447	0.84
447	450	0.56
450	442	0.43
442	491	0.72
491	490	0.61
490	489	0.86
489	488	0.77
488	492	0.33
492	486	0.46
486	492	0.46
492	488	0.33
488	489	0.77
489	490	0.86
490	491	0.61
491	442	0.72
442	450	0.43
450	447	0.56
447	449	0.84
449	448	0.63
633	637	1.06
639	621	0.64
621	620	0.12
620	619	0.12
619	618	0.3
618	617	1.04
617	616	0.39
616	615	0.33
615	614	0.53
614	613	0.11
613	612	1.67
612	611	0.54
611	610	0.86
610	609	0.36
609	608	0.67
608	609	0.67
609	610	0.36
610	611	0.86
611	612	0.54
612	613	1.67
613	614	0.11
614	615	0.53
615	616	0.33
616	617	0.39
617	618	1.04
618	619	0.3
619	620	0.12
620	621	0.12
621	639	0.64
637	633	1.06
630	629	0.55
628	622	0.69
622	621	0.48
621	622	0.48
622	628	0.69
629	630	0.55
626	625	1.03
625	620	0.81
620	625	0.81
625	626	1.03
877	854	0.69
854	852	0.24
852	849	0.87
849	830	0.77
830	825	0.52
825	814	0.44
814	810	0.26
810	785	0.27
785	776	0.46
776	777	0.35
910	909	0.17
909	908	0.14
908	906	0.19
931	930	0.1
777	776	0.35
776	785	0.46
785	810	0.27
810	814	0.26
814	825	0.44
825	830	0.52
830	849	0.77
849	852	0.87
852	854	0.24
854	877	0.69
739	733	0.47
733	879	0.12
879	880	0.1
880	881	0.16
882	883	0.22
883	697	0.39
697	696	0.39
696	693	0.36
693	598	0.27
598	597	0.25
597	596	0.24
923	925	0.17
925	941	0.1
941	944	0.11
944	970	0.09
970	975	0.1
975	1011	0.1
1011	1015	0.1
1015	1032	0.06
1032	1031	0.05
1031	1036	0.11
1036	1031	0.11
1031	1032	0.05
1032	1015	0.06
1015	1011	0.1
1011	975	0.1
941	925	0.1
925	923	0.17
923	893	0.16
596	887	0.23
887	694	0.57
694	886	0.1
886	885	0.4
885	884	0.38
884	881	0.13
881	880	0.16
880	879	0.1
879	733	0.12
733	739	0.47
379	368	0.81
368	367	0.72
367	365	0.19
365	364	0.8
364	363	1.03
363	362	0.33
362	331	0.8
918	917	0.08
331	362	0.8
362	363	0.33
363	364	1.03
364	365	0.8
365	367	0.19
367	368	0.72
368	379	0.81
370	369	0.55
369	368	0.47
368	369	0.47
369	370	0.55
474	473	0.44
473	475	0.22
475	472	0.52
472	471	0.72
471	467	0.15
467	463	0.16
463	460	0.07
460	469	1.2
469	460	1.2
460	463	0.07
463	467	0.16
467	471	0.15
471	472	0.72
472	475	0.52
475	473	0.22
473	474	0.44
258	259	0.68
259	260	0.94
260	261	0.63
261	279	0.18
279	278	0.26
278	283	0.63
283	284	0.35
284	285	0.86
285	286	0.65
286	285	0.65
285	284	0.86
284	283	0.35
283	282	1.59
282	281	0.43
281	282	0.43
282	283	1.59
283	278	0.63
278	279	0.26
279	261	0.18
261	260	0.63
260	259	0.94
259	258	0.68
245	244	0.91
244	241	0.66
203	167	0.59
1059	1052	0.19
1052	994	0.12
1052	1059	0.19
168	202	0.6
241	244	0.66
244	245	0.91
270	264	1.18
264	262	0.91
262	261	1.63
261	254	0.42
254	253	0.32
253	250	0.81
250	248	0.88
246	243	0.88
243	242	0.64
242	222	0.93
222	204	0.6
1028	1018	0.19
1018	1017	0.05
1017	1008	0.05
968	946	0.1
946	939	0.1
939	938	0.17
204	222	0.6
222	242	0.93
242	243	0.64
243	246	0.88
248	250	0.88
250	253	0.81
253	254	0.32
254	261	0.42
261	262	1.63
262	264	0.91
264	270	1.18
194	195	0.7
195	196	0.35
196	197	0.76
197	198	0.25
198	199	0.52
199	200	0.15
200	170	0.79
169	812	0.71
812	811	0.49
916	932	0.1
811	812	0.49
812	169	0.71
170	200	0.79
200	199	0.15
199	198	0.52
198	197	0.25
197	196	0.76
196	195	0.35
195	194	0.7
458	457	1.39
480	479	0.42
479	483	0.75
483	484	0.63
484	485	0.47
485	486	0.96
492	493	1.03
493	1067	0.26
1067	494	0.66
494	496	0.52
496	529	0.53
529	524	0.77
524	529	0.77
529	496	0.53
496	494	0.52
494	1067	0.66
1067	493	0.26
493	492	1.03
486	485	0.96
485	484	0.47
484	483	0.63
483	479	0.75
479	480	0.42
457	458	1.39
624	623	0.89
623	622	0.78
622	623	0.78
623	624	0.89
736	735	0.44
735	734	0.5
734	733	0.29
733	912	0.5
912	958	0.17
958	959	0.16
959	960	0.16
960	988	0.16
988	998	0.09
997	1047	0.09
1045	998	0.1
998	988	0.09
988	960	0.16
960	959	0.16
959	958	0.16
958	912	0.17
912	733	0.5
733	734	0.29
734	735	0.5
735	736	0.44
604	679	0.57
679	680	0.75
680	681	0.4
681	702	0.37
702	701	0.24
701	700	0.36
700	699	0.96
699	700	0.96
700	701	0.36
701	702	0.24
702	681	0.37
681	680	0.4
680	679	0.75
679	604	0.57
595	593	1.21
592	591	0.52
591	889	0.37
940	939	0.17
938	937	0.12
297	314	0.69
314	313	0.36
313	312	0.45
312	311	0.1
311	326	0.5
326	308	0.9
308	303	0.47
303	302	0.1
302	301	0.52
301	299	0.58
930	928	0.17
928	927	0.17
927	925	0.19
889	591	0.37
591	592	0.52
592	593	0.23
593	595	1.21
299	301	0.58
301	302	0.52
302	303	0.1
303	308	0.47
308	326	0.9
326	311	0.5
311	312	0.1
312	313	0.45
313	314	0.36
314	297	0.69
1	1042	0.01
1	1046	0.01
1	1060	0.01
2	985	0.01
2	1000	0.01
2	1003	0.01
2	1024	0.01
2	1025	0.01
2	1046	0.01
3	976	0.01
3	1010	0.01
3	1030	0.01
3	1032	0.01
4	979	0.01
4	981	0.01
4	1007	0.01
4	1017	0.01
4	1019	0.01
4	1025	0.01
4	1027	0.01
5	892	0.01
5	922	0.01
5	923	0.01
6	900	0.01
6	901	0.01
6	919	0.01
6	926	0.01
6	929	0.01
7	912	0.01
7	951	0.01
7	952	0.01
7	954	0.01
7	956	0.01
7	958	0.01
8	901	0.01
8	905	0.01
8	916	0.01
8	932	0.01
9	1053	0.01
9	1058	0.01
9	1059	0.01
10	783	0.01
10	1057	0.01
11	171	0.01
11	199	0.01
12	172	0.01
12	198	0.01
13	175	0.01
14	174	0.01
14	195	0.01
14	196	0.01
14	214	0.01
15	176	0.01
15	193	0.01
16	217	0.01
16	231	0.01
16	237	0.01
16	239	0.01
17	178	0.01
17	192	0.01
17	211	0.01
18	179	0.01
18	181	0.01
18	188	0.01
18	191	0.01
18	208	0.01
19	213	0.01
19	229	0.01
19	232	0.01
20	182	0.01
20	207	0.01
21	185	0.01
21	224	0.01
22	298	0.01
23	314	0.01
24	301	0.01
24	313	0.01
24	340	0.01
25	241	0.01
25	243	0.01
25	244	0.01
26	293	0.01
26	295	0.01
27	286	0.01
27	321	0.01
28	240	0.01
28	259	0.01
29	253	0.01
30	275	0.01
30	282	0.01
31	260	0.01
31	262	0.01
31	263	0.01
31	264	0.01
32	282	0.01
33	308	0.01
33	309	0.01
33	310	0.01
33	326	0.01
33	327	0.01
34	306	0.01
34	308	0.01
35	318	0.01
35	409	0.01
36	330	0.01
37	333	0.01
37	334	0.01
38	323	0.01
38	376	0.01
38	380	0.01
38	381	0.01
38	382	0.01
38	387	0.01
39	362	0.01
39	363	0.01
40	364	0.01
41	336	0.01
41	337	0.01
42	338	0.01
42	339	0.01
43	368	0.01
43	379	0.01
44	345	0.01
44	347	0.01
44	348	0.01
44	359	0.01
45	388	0.01
45	390	0.01
45	394	0.01
45	399	0.01
46	351	0.01
46	356	0.01
46	370	0.01
46	372	0.01
47	416	0.01
47	417	0.01
47	418	0.01
48	425	0.01
49	423	0.01
49	502	0.01
50	427	0.01
50	431	0.01
